,p_id,0,1,2,3,4,5,6,7,8,9
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,1,0,0
0,23,1,2,0,0,0,0,0,3,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,0,0,1,0,0,0,0,4,0,3
0,23,2,0,0,0,0,0,0,1,0,0
0,23,1,1,0,0,0,0,0,7,0,2
0,23,0,0,0,0,0,0,0,2,0,2
0,23,0,0,0,0,0,0,1,3,0,0
0,23,0,0,0,0,0,0,0,4,0,0
0,23,0,0,0,0,0,0,0,3,0,1
0,23,1,0,0,0,0,0,0,2,1,0
0,23,0,0,0,0,0,0,1,5,0,0
0,23,0,1,0,0,0,0,2,2,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,0,2,0,0,0,0,1,10,0,2
0,23,0,0,0,0,0,0,0,0,1,0
0,23,1,0,0,0,0,0,0,1,0,0
0,23,1,1,0,0,1,0,2,12,0,0
0,23,1,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,3,0,0
0,23,0,0,0,0,0,0,1,0,0,2
0,23,3,0,0,0,0,0,2,13,0,1
0,23,1,1,0,0,0,0,2,10,0,0
0,23,0,1,1,0,0,1,0,3,0,1
0,23,0,0,0,0,0,0,2,3,0,0
0,23,0,1,0,0,1,1,3,13,0,1
0,23,1,0,0,0,0,0,0,4,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,2,0,0,0,0,0,4,0,1
0,23,0,0,0,0,1,0,0,8,0,0
0,23,1,0,0,0,2,1,1,6,0,5
0,23,2,2,0,0,1,0,0,3,0,2
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,1,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,1,1,0,0,0,0,0,0,0,1
0,23,0,0,0,0,0,0,1,2,0,0
0,23,0,0,0,1,0,0,0,4,0,0
0,23,1,0,0,2,0,0,0,3,1,0
0,23,0,2,0,0,0,1,0,10,0,1
0,23,0,0,0,0,0,0,0,0,0,0
0,23,1,0,0,0,0,0,0,4,0,1
0,23,2,1,0,1,1,0,1,5,0,4
0,23,0,0,0,0,0,0,1,2,0,0
0,23,1,1,0,1,0,1,4,8,0,2
0,23,0,0,1,0,0,0,0,6,0,0
0,23,0,0,0,0,0,1,0,4,0,0
0,23,0,0,1,1,0,0,0,10,0,0
0,23,0,1,0,0,0,0,2,2,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,1,2,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,5,0,1
0,23,1,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,3,0,0
0,23,1,0,0,0,0,0,1,4,0,3
0,23,0,0,0,0,0,0,0,6,0,0
0,23,0,0,0,0,0,0,1,4,0,0
0,23,0,0,2,1,0,0,0,1,0,1
0,23,2,0,0,0,1,0,2,5,0,3
0,23,0,0,0,0,1,0,0,2,1,3
0,23,0,0,0,0,0,0,0,1,0,0
0,23,0,0,1,0,1,0,1,3,0,0
0,23,0,1,0,0,0,0,0,4,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,1,0,0,0,0,0,0,2,0,0
0,23,1,0,0,0,0,0,1,2,0,1
0,23,1,0,0,0,0,1,0,4,0,1
0,23,2,0,0,0,0,1,0,5,0,0
0,23,0,0,0,0,0,0,0,3,0,0
0,23,0,0,1,0,0,0,2,3,1,4
0,23,0,0,0,0,0,0,1,0,0,0
0,23,0,1,0,0,1,0,0,2,0,2
0,23,1,0,0,0,0,1,1,4,0,1
0,23,0,0,0,1,0,0,0,5,0,1
0,23,1,0,0,0,0,0,0,2,0,1
0,23,0,0,0,0,0,0,0,1,1,0
0,23,1,0,0,0,0,0,0,1,0,0
0,23,0,1,2,1,0,0,0,1,1,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,2,1,0,0
0,23,0,0,0,0,0,0,0,0,0,0
0,23,0,1,0,0,0,0,0,2,0,1
0,23,1,0,0,0,0,0,1,1,0,0
0,23,0,0,0,0,0,0,0,1,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,1,0,0
0,23,0,1,0,0,0,0,1,1,0,1
0,23,2,1,1,1,0,0,1,2,0,0
0,23,0,1,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,3,0,0
0,23,0,0,0,0,0,0,1,0,1,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,3,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,0,2,0,0
0,23,0,0,0,0,0,0,2,0,0,0
0,23,0,0,0,0,0,0,1,1,0,0
0,23,0,0,1,0,0,0,1,2,0,0
0,23,1,0,0,0,0,0,0,1,0,0
0,23,1,0,1,0,0,0,1,2,0,0
0,23,0,0,0,0,0,0,0,1,0,4
0,23,0,0,1,0,1,0,0,2,0,1
0,23,0,0,1,0,1,0,0,0,1,3
0,23,2,0,0,0,0,0,1,6,0,0
0,23,1,0,0,0,0,0,0,1,0,1
0,23,3,0,1,1,0,0,3,3,0,3
0,298,3,1,1,1,1,2,5,10,0,2
0,298,0,0,0,0,1,0,0,1,0,0
0,298,1,0,1,0,0,0,2,3,0,2
0,298,0,1,0,0,0,0,1,2,0,0
0,298,0,1,0,0,0,0,1,1,0,1
0,298,0,1,0,0,2,0,3,5,0,0
0,298,0,0,0,0,0,0,0,0,0,2
0,298,0,0,0,0,0,0,0,0,0,0
0,298,0,0,1,0,0,1,0,3,0,2
0,298,0,0,0,0,0,0,1,1,0,0
0,298,1,2,0,0,1,0,1,6,2,2
0,298,0,0,0,0,0,0,2,4,0,0
0,298,0,0,0,0,0,0,2,3,0,0
0,298,0,0,0,0,0,0,2,4,0,0
0,298,1,0,0,0,0,0,3,2,0,0
0,298,1,2,0,0,0,0,0,5,1,4
0,298,0,0,0,0,0,1,0,0,0,0
0,298,1,1,1,0,0,0,1,10,0,0
0,298,0,1,0,0,1,0,2,2,0,3
0,298,1,0,1,0,0,0,0,3,0,1
0,298,0,0,0,0,0,0,0,3,0,0
0,298,0,1,0,0,0,0,1,0,0,0
0,298,1,0,0,0,0,0,0,1,0,1
0,298,0,0,0,0,0,0,0,2,0,0
0,298,0,0,0,0,0,0,0,2,0,0
0,298,0,0,1,0,0,0,0,1,0,0
0,298,2,0,0,0,0,0,0,3,0,0
0,298,1,0,0,0,0,0,0,0,0,0
0,298,0,0,0,0,0,0,0,0,0,0
0,298,0,0,0,0,0,0,0,1,0,0
0,298,0,0,0,0,0,0,0,1,0,0
0,298,0,1,0,0,0,0,0,2,0,1
0,298,0,0,0,0,0,0,0,0,0,0
0,298,0,0,0,0,0,0,0,0,0,0
0,51,2,1,0,0,0,0,0,4,0,1
0,51,0,0,1,0,0,0,0,2,1,1
0,51,0,0,0,0,0,0,0,2,1,0
0,51,0,0,0,0,0,0,0,1,0,0
0,51,0,1,0,0,0,0,1,2,0,0
0,51,0,0,0,0,0,0,1,0,0,0
0,51,0,0,0,1,0,0,0,3,1,4
0,51,2,1,0,0,1,0,1,6,0,2
0,51,2,0,0,0,0,1,0,1,0,0
0,51,0,0,0,0,0,0,0,2,0,0
0,51,0,0,0,0,0,0,0,5,0,0
0,51,0,0,0,1,0,0,1,3,0,0
0,51,0,1,2,0,0,0,1,1,0,4
0,51,1,0,0,0,0,0,1,0,0,0
0,51,0,0,0,0,0,0,1,1,0,0
0,51,0,1,2,0,0,0,0,0,0,0
0,51,0,2,0,0,0,0,2,6,0,0
0,51,0,0,0,0,0,1,1,3,0,1
0,51,0,0,0,0,0,0,0,4,0,0
0,51,0,1,0,0,0,0,0,1,0,0
0,51,0,0,0,0,0,0,0,2,0,0
0,51,1,0,0,0,0,0,0,0,0,0
0,51,1,0,0,0,0,0,0,2,0,0
0,51,0,0,0,0,0,0,2,4,0,0
0,51,0,0,0,0,0,0,0,1,0,1
0,51,2,1,0,2,0,0,2,4,3,2
0,51,0,0,0,0,0,0,1,2,0,0
0,51,1,1,0,0,1,0,0,2,0,2
0,51,0,1,0,0,0,0,0,0,0,0
0,51,1,0,0,0,0,0,0,0,1,3
0,51,3,4,0,0,0,0,3,8,0,4
0,51,1,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,1,0,3,6,0,2
0,51,0,0,0,0,0,0,1,2,0,2
0,51,0,0,0,0,0,0,1,3,0,0
0,51,1,1,0,0,0,0,1,1,0,0
0,51,0,0,0,0,0,0,3,6,1,1
0,51,1,0,0,0,0,0,3,1,0,1
0,51,1,0,0,0,0,0,0,3,0,1
0,51,1,1,0,0,0,0,0,1,0,0
0,51,2,0,0,0,0,0,0,2,0,1
0,51,0,0,0,0,0,0,1,2,0,1
0,51,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,1,0,0
0,51,2,0,0,0,0,0,0,2,0,0
0,51,0,0,0,0,0,0,0,2,0,0
0,51,0,0,0,0,0,0,0,0,0,0
0,51,0,1,1,0,0,0,0,1,0,0
0,51,0,1,1,0,0,0,0,0,0,0
0,51,0,1,1,0,0,0,0,0,0,0
0,51,2,0,1,0,0,0,0,1,0,1
0,51,0,1,0,0,0,0,0,2,0,0
0,51,0,0,1,0,0,0,0,1,0,0
0,51,0,0,0,0,0,0,0,0,0,0
0,51,0,0,2,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,1,1,0,0
0,51,0,0,0,0,0,0,0,2,0,0
0,51,0,1,0,0,0,0,1,0,0,1
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,1,2,0,0
0,33,0,1,0,0,0,0,0,3,0,1
0,33,1,0,0,0,0,0,1,2,0,0
0,33,0,2,0,0,1,0,0,2,0,2
0,33,0,3,0,0,0,0,3,8,0,4
0,33,0,0,0,0,0,1,0,2,0,0
0,33,0,0,0,0,0,0,0,2,0,1
0,33,1,0,0,0,0,0,1,1,0,0
0,33,0,1,0,0,0,0,0,2,0,0
0,33,1,0,0,0,0,0,0,0,0,0
0,33,1,0,0,0,0,0,1,1,0,0
0,33,1,0,0,1,0,0,1,1,0,0
0,33,0,1,0,0,1,0,0,1,0,1
0,33,0,1,0,0,0,0,1,5,1,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,4,0,2
0,33,1,1,0,0,0,0,0,1,0,1
0,33,2,0,0,0,0,0,1,1,0,4
0,33,1,0,0,0,1,0,3,2,0,0
0,33,2,1,0,0,0,0,1,2,0,0
0,33,0,1,0,0,0,0,5,5,0,3
0,33,0,1,0,1,0,0,0,7,0,1
0,33,1,0,0,0,0,0,0,0,0,0
0,33,0,1,0,0,1,0,0,3,0,4
0,33,4,0,1,0,0,0,4,1,0,0
0,33,2,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,2,1,1
0,33,2,0,1,0,0,0,1,4,1,2
0,33,3,3,3,3,1,1,4,5,0,5
0,33,0,0,0,0,0,1,0,2,0,2
0,33,0,2,0,0,0,0,2,2,0,0
0,33,0,0,1,0,0,0,2,4,0,2
0,33,2,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,1,0,0,0,1
0,33,0,0,0,0,0,0,1,2,0,0
0,33,1,0,0,0,2,0,1,6,0,4
0,33,0,0,1,0,1,0,0,5,0,0
0,33,1,0,0,0,0,0,0,2,0,0
0,33,1,1,0,0,0,0,1,5,0,1
0,33,3,0,1,1,0,0,3,3,0,2
0,33,1,1,1,1,0,0,0,5,0,1
0,33,1,1,1,0,0,0,1,3,0,1
0,33,4,4,1,1,1,0,1,11,0,5
0,33,0,1,0,0,0,0,0,2,0,0
0,33,3,0,0,0,0,0,2,2,2,1
0,33,0,0,0,0,0,0,2,3,0,0
0,33,0,2,0,0,1,0,1,4,0,0
0,33,0,0,0,0,0,0,0,3,0,1
0,33,0,0,0,1,0,0,1,3,0,2
0,33,0,0,1,0,0,0,2,1,1,0
0,33,1,2,0,0,1,0,3,7,0,0
0,33,0,2,0,0,0,0,2,2,1,1
0,33,0,1,0,0,0,0,0,4,0,0
0,33,0,0,0,0,0,0,5,3,2,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,1,3,4,0,0,0,1,8,0,6
0,33,0,0,0,0,0,0,0,2,0,1
0,33,0,0,0,0,0,0,2,3,1,1
0,33,1,0,0,0,0,0,4,3,0,3
0,33,0,2,0,0,0,0,3,1,0,0
0,33,1,1,1,0,0,1,0,7,0,1
0,33,0,1,0,0,0,0,1,1,0,0
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,1,0,0,0,0,0,2,0,0
0,33,0,1,0,0,0,0,0,3,0,0
0,33,0,0,0,1,0,0,0,4,0,0
0,33,2,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,3,0,1
0,33,0,0,0,0,0,0,0,2,0,1
0,33,0,0,0,0,0,0,1,2,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,1,1,0,0,0,2,2,0,0
0,33,0,0,0,0,1,0,1,1,0,0
0,33,0,0,0,0,0,1,2,3,1,4
0,33,0,0,0,0,0,1,0,2,0,0
0,33,0,1,0,0,1,0,0,4,0,0
0,33,1,0,0,0,0,0,0,2,0,1
0,33,0,0,0,0,0,0,0,2,0,1
0,33,0,0,0,0,0,1,0,1,0,1
0,33,0,1,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,3,0,0
0,33,0,0,0,0,1,0,0,4,0,1
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,1,0,1,0,0,1,5,0,0
0,33,0,1,0,0,0,0,2,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,1,0,0,1,0,1,1,0,1
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,4,0,0,0,0,0,1,3,1,3
0,33,0,0,0,0,0,0,1,1,1,0
0,33,1,0,0,0,0,0,1,1,0,0
0,33,0,0,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,0,3,0,0
0,33,0,0,0,0,0,0,2,1,0,2
0,33,0,0,0,0,0,0,2,2,0,0
0,33,0,0,0,0,0,0,1,6,0,0
0,33,0,0,0,0,0,0,0,3,0,1
0,33,0,0,0,0,0,0,0,5,0,0
0,33,0,0,0,1,1,0,0,1,0,4
0,33,1,1,0,0,0,0,0,1,0,0
0,33,1,0,1,0,0,0,1,1,0,2
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,1,0,0,0,0,0,4,0,0
0,33,0,2,0,0,0,0,0,3,0,1
0,33,0,0,0,0,0,0,4,1,0,0
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,1,0,0,0,0,0,2,0,0
0,33,2,0,1,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,1,1,0,0
0,33,0,2,0,0,0,0,0,1,0,0
0,33,0,2,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,1,2,0,1
0,33,0,3,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,1,1,0,1
0,33,0,1,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,4,0,0
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,0,0,1
0,33,0,0,1,0,0,0,0,1,0,2
0,33,1,1,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,1,2,0,2
0,33,0,0,0,0,0,0,0,0,0,1
0,33,0,0,0,0,0,0,1,0,0,0
0,33,0,1,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,0,3,0,0
0,33,0,1,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,1,0,1,0,0
0,33,0,0,0,1,0,0,0,1,0,0
0,33,0,0,0,0,0,1,1,1,0,0
0,33,1,1,0,0,0,0,1,1,0,0
0,33,1,0,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,0,0,0,1
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,1,0,1
0,33,0,0,0,0,0,0,0,1,0,0
0,33,1,0,0,0,0,0,1,0,0,1
0,33,1,1,0,1,0,0,0,1,0,0
0,33,0,1,0,0,0,0,0,0,0,0
0,33,1,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,2,2,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,2,1,0,0
0,33,0,0,0,0,0,0,1,1,0,0
0,33,0,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0,0,1
0,33,0,0,0,0,0,1,0,1,0,1
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,2,0,1
0,33,0,0,0,0,0,0,0,0,0,2
0,33,0,0,0,0,0,0,0,1,0,1
0,33,1,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,1,1,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,1,0,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,1,1,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,1,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,1,0,0,0,0,0,0,2,0,0
0,33,0,0,0,0,0,0,0,3,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,1,0,0,0,0,0,0,1,0,0
0,33,1,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,1,0,1,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,1,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0,0,0
0,33,0,1,0,0,0,0,2,0,0,1
0,33,0,0,0,0,0,0,0,0,0,0
0,33,3,1,3,0,0,0,5,7,0,2
0,227,2,2,0,1,0,0,0,3,2,5
0,227,0,0,0,0,0,0,0,1,0,0
0,227,2,1,1,1,1,1,1,6,2,6
0,227,0,0,0,0,0,0,0,1,0,0
0,227,0,0,0,0,0,0,1,0,0,2
0,227,2,0,0,0,0,1,4,0,0,5
0,227,0,0,0,2,0,0,0,1,0,0
0,227,0,1,0,0,0,0,0,2,0,0
0,227,1,0,0,0,0,0,1,0,0,1
0,227,1,1,0,0,0,0,0,1,0,1
0,227,0,0,0,0,0,0,2,2,0,0
0,227,0,1,0,0,0,0,0,0,0,0
0,227,2,0,1,1,0,0,2,3,0,4
0,227,0,1,1,0,0,0,0,0,1,1
0,227,1,0,0,0,0,1,0,4,0,0
0,227,2,0,0,0,0,0,3,0,0,1
0,227,0,0,0,0,0,0,0,5,0,1
0,227,1,3,1,0,0,0,1,3,1,1
0,227,2,1,0,1,0,0,1,3,2,3
0,227,3,2,0,0,0,0,0,2,1,0
0,227,0,1,0,0,1,0,1,2,0,4
0,227,0,0,0,0,0,0,0,2,0,1
0,227,0,0,0,0,0,0,0,0,0,0
0,227,0,0,0,0,0,0,0,0,0,0
0,227,0,1,0,1,0,0,0,1,0,0
0,227,0,1,0,0,0,0,0,1,0,0
0,227,1,0,0,0,0,0,0,1,0,0
0,227,1,1,0,0,0,0,0,0,0,0
0,227,0,0,0,0,0,0,0,1,0,0
0,227,0,0,0,0,0,0,1,1,0,0
0,227,1,0,0,1,0,0,1,4,1,0
0,227,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,2,0,0,0
0,34,0,0,0,0,1,0,1,0,0,0
0,34,1,1,2,0,1,0,0,3,0,0
0,34,0,0,0,0,0,0,0,3,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,1,3,0,0
0,34,0,1,0,0,0,0,0,4,0,0
0,34,0,0,0,0,0,1,0,1,0,1
0,34,0,0,0,0,0,0,0,0,0,0
0,34,0,1,0,0,1,0,0,3,1,3
0,34,0,1,0,0,0,0,0,2,0,3
0,34,1,1,0,0,0,0,3,1,0,1
0,34,0,0,0,0,0,0,0,2,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,34,2,1,0,0,0,0,1,5,0,1
0,34,1,0,0,0,0,0,0,1,0,1
0,34,0,0,0,0,0,0,0,1,0,0
0,34,2,0,0,0,0,0,0,9,0,0
0,34,0,0,0,1,0,0,0,1,1,1
0,34,0,0,1,0,0,0,0,4,0,1
0,34,0,0,0,0,0,0,0,1,0,0
0,34,0,0,0,0,0,0,0,1,0,1
0,34,0,0,1,0,1,0,0,5,0,0
0,34,0,0,0,0,0,0,0,7,0,0
0,34,0,1,0,1,0,0,0,0,0,1
0,34,0,0,0,0,0,0,0,2,1,0
0,34,0,0,0,0,0,0,0,1,0,0
0,34,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,0,1,2,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,1,2,0,0
0,66,1,0,1,0,0,0,0,4,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,1,1,0,0
0,66,3,0,0,0,2,0,0,6,1,1
0,66,0,0,1,1,1,0,1,6,1,0
0,66,0,0,0,0,1,0,0,2,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,1,2,0,0
0,66,0,0,0,0,0,0,0,4,0,1
0,66,0,0,0,0,0,0,1,2,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,1,0,0,1,12,0,1
0,66,0,0,0,0,0,0,1,1,0,0
0,66,0,1,0,0,1,0,1,15,0,0
0,66,0,0,0,1,0,1,0,5,0,0
0,66,0,1,0,0,0,0,0,3,0,0
0,66,0,0,0,0,1,1,0,4,0,4
0,66,0,0,0,0,0,0,1,2,0,0
0,66,0,0,0,0,0,0,0,2,0,1
0,66,1,0,0,0,0,0,1,6,0,0
0,66,0,2,0,0,0,0,1,1,0,1
0,66,1,0,0,0,0,0,1,3,0,2
0,66,0,0,0,0,0,0,0,1,0,0
0,66,1,0,0,0,0,0,1,11,0,0
0,66,1,1,0,0,2,0,1,4,2,1
0,66,1,1,0,1,1,0,0,10,0,1
0,66,0,0,0,0,1,0,0,2,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,1,1,0,2,0,0,1,5,1,2
0,66,0,0,1,0,0,0,0,3,0,0
0,66,1,1,0,0,0,0,2,1,0,1
0,66,1,0,0,1,3,0,0,0,0,0
0,66,0,2,0,1,1,0,0,3,1,1
0,66,1,0,0,0,0,0,0,4,0,1
0,66,0,1,0,1,1,0,0,1,0,0
0,66,0,0,0,0,0,0,0,4,0,0
0,66,0,1,0,0,0,0,0,3,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,4,0,1
0,66,0,1,1,0,0,0,0,0,0,1
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,1,1,0,0,0,0,2,0,1
0,66,0,0,0,0,0,0,1,1,0,1
0,66,1,0,0,0,0,0,0,2,0,0
0,66,0,1,0,0,0,0,0,2,0,0
0,66,1,0,0,0,0,0,1,0,0,0
0,66,0,0,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,1,0,4,0,1
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,1,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,1,0,0,0,0,0,0,1,0,1
0,66,0,0,0,0,1,0,0,0,0,1
0,66,0,0,0,0,0,0,0,3,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,1,3,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,1,0,1
0,66,0,0,1,0,0,0,0,0,0,2
0,66,0,0,0,0,0,1,0,0,0,0
0,66,0,0,0,0,0,0,0,1,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,1,1,0,0,0,0,0
0,66,0,0,0,0,0,0,1,1,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,1,1,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,2,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,3,0,0
0,66,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,1,0,2
0,287,2,0,0,0,0,0,2,10,0,1
0,287,1,0,1,0,0,0,1,2,0,1
0,287,0,3,0,0,0,0,4,5,0,1
0,287,0,0,0,0,0,0,0,1,0,0
0,287,2,0,0,1,0,0,2,9,0,3
0,287,0,0,0,0,0,0,1,3,0,0
0,287,2,0,1,0,0,0,1,1,0,0
0,287,4,0,2,0,0,0,0,4,2,3
0,287,1,0,1,0,0,0,1,5,0,0
0,287,0,0,0,0,0,0,0,1,0,0
0,287,1,2,1,1,0,0,4,16,1,2
0,287,0,0,0,0,0,0,1,5,0,1
0,287,0,0,2,0,0,0,2,5,1,1
0,287,0,0,0,1,0,0,1,2,0,0
0,287,1,0,1,0,0,2,5,10,0,3
0,287,1,0,0,0,0,0,0,3,0,0
0,287,1,1,1,0,0,0,1,4,0,2
0,287,0,0,0,0,0,0,1,2,0,0
0,287,2,1,0,0,0,0,2,13,0,0
0,287,1,0,1,0,3,1,2,11,0,2
0,287,0,0,0,1,0,0,1,8,0,0
0,287,0,0,0,0,0,0,1,1,0,0
0,287,0,0,0,0,0,0,1,10,0,0
0,287,1,0,0,0,0,0,0,3,0,1
0,287,0,0,0,1,0,0,0,0,1,0
0,287,1,0,1,0,0,0,0,5,0,0
0,287,0,0,1,0,0,0,0,2,0,0
0,287,1,0,0,0,0,0,0,2,0,0
0,287,1,0,0,1,0,0,1,2,0,0
0,287,0,0,1,0,0,0,1,3,0,2
0,287,0,0,0,0,0,0,0,0,0,0
0,287,2,1,0,0,0,0,2,6,0,2
0,287,0,0,0,0,0,0,0,2,0,0
0,287,1,0,0,1,1,0,2,1,0,0
0,287,2,0,0,0,0,0,1,3,0,0
0,287,0,0,0,0,1,0,0,3,0,0
0,287,0,0,0,0,0,0,1,3,0,0
0,287,1,0,0,0,0,1,1,8,0,0
0,287,0,0,0,0,0,0,1,5,0,1
